"","Gn1","Gn2","interaction"
"1997","Rubus","Rumex","interactsWith"
"1998","Ambrosia","Panicum","pollinates"
"1999","Ambrosia","Panicum","mutualistOf"
"2000","Bothriochloa","Sporobolus","interactsWith"
"2001","Dichanthelium","Panicum","interactsWith"
"2002","Solidago","Symphyotrichum","interactsWith"
"2003","Acronicta","Autographa","hasPathogen"
"2004","Acronicta","Borkhausenia","hasHost"
"2005","Acupalpus","Badister","preyedUponBy"
"2006","Acupalpus","Bembidion","interactsWith"
"2007","Acupalpus","Carpelimus","preyedUponBy"
"2008","Acupalpus","Philonthus","preyedUponBy"
"2009","Adalia","Yponomeuta","parasiteOf"
"2010","Agrotis","Autographa","hasPathogen"
"2011","Agrotis","Autographa","pathogenOf"
"2012","Agrotis","Euxoa","pathogenOf"
"2013","Agrotis","Euxoa","hasHost"
"2014","Agrotis","Euxoa","parasiteOf"
"2015","Agrotis","Lacanobia","pathogenOf"
"2016","Agrotis","Mamestra","pathogenOf"
"2017","Agrotis","Mamestra","hasHost"
"2018","Agrotis","Mamestra","parasiteOf"
"2019","Agrotis","Noctua","pathogenOf"
"2020","Agrotis","Plutella","hasPathogen"
"2021","Amara","Atheta","preysOn"
"2022","Amara","Atomaria","preysOn"
"2023","Amara","Bledius","preysOn"
"2024","Amara","Carpelimus","preysOn"
"2025","Amara","Cercyon","preysOn"
"2026","Amara","Curculio","preysOn"
"2027","Amara","Dermestes","preysOn"
"2028","Amara","Ectoedemia","hostOf"
"2029","Amara","Harpalus","preysOn"
"2030","Amara","Harpalus","preyedUponBy"
"2031","Amara","Meligethes","pollinatedBy"
"2032","Amara","Meligethes","preysOn"
"2033","Amara","Oligia","pollinatedBy"
"2034","Amara","Ophonus","preysOn"
"2035","Amara","Philonthus","preyedUponBy"
"2036","Anotylus","Atheta","eatenBy"
"2037","Anotylus","Atheta","preyedUponBy"
"2038","Anotylus","Atheta","preysOn"
"2039","Anotylus","Atomaria","preysOn"
"2040","Anotylus","Badister","preyedUponBy"
"2041","Anotylus","Bembidion","preyedUponBy"
"2042","Anotylus","Bembidion","preysOn"
"2043","Anotylus","Bledius","preysOn"
"2044","Anotylus","Carpelimus","preysOn"
"2045","Anotylus","Cercyon","eatenBy"
"2046","Anotylus","Cercyon","preysOn"
"2047","Anotylus","Helophorus","preyedUponBy"
"2048","Anotylus","Helophorus","preysOn"
"2049","Anotylus","Philonthus","preyedUponBy"
"2050","Anotylus","Philonthus","interactsWith"
"2051","Anotylus","Philonthus","eatenBy"
"2052","Aphodius","Cercyon","interactsWith"
"2053","Archips","Zeiraphera","hostOf"
"2054","Atheta","Atomaria","eats"
"2055","Atheta","Atomaria","preysOn"
"2056","Atheta","Badister","preyedUponBy"
"2057","Atheta","Bembidion","preyedUponBy"
"2058","Atheta","Carpelimus","eats"
"2059","Atheta","Carpelimus","preysOn"
"2060","Atheta","Carpelimus","preyedUponBy"
"2061","Atheta","Cercyon","preysOn"
"2062","Atheta","Harpalus","preyedUponBy"
"2063","Atheta","Harpalus","ecologicallyRelatedTo"
"2064","Atheta","Helophorus","preyedUponBy"
"2065","Atheta","Malthodes","preyedUponBy"
"2066","Atheta","Ophonus","ecologicallyRelatedTo"
"2067","Atheta","Philonthus","eatenBy"
"2068","Atheta","Philonthus","preyedUponBy"
"2069","Atheta","Rhagonycha","preyedUponBy"
"2070","Atheta","Trechus","preyedUponBy"
"2071","Atomaria","Badister","preyedUponBy"
"2072","Atomaria","Bembidion","preyedUponBy"
"2073","Atomaria","Carpelimus","preyedUponBy"
"2074","Atomaria","Cercyon","eatenBy"
"2075","Atomaria","Helophorus","preyedUponBy"
"2076","Atomaria","Ophonus","ecologicallyRelatedTo"
"2077","Atomaria","Trechus","preyedUponBy"
"2078","Autographa","Biston","pathogenOf"
"2079","Autographa","Bucculatrix","pathogenOf"
"2080","Autographa","Campaea","pathogenOf"
"2081","Autographa","Craniophora","pathogenOf"
"2082","Autographa","Cydia","pathogenOf"
"2083","Autographa","Diachrysia","pathogenOf"
"2084","Autographa","Euxoa","pathogenOf"
"2085","Autographa","Furcula","pathogenOf"
"2086","Autographa","Idaea","pathogenOf"
"2087","Autographa","Lacanobia","pathogenOf"
"2088","Autographa","Mamestra","pathogenOf"
"2089","Autographa","Mamestra","hasPathogen"
"2090","Autographa","Melanchra","pathogenOf"
"2091","Autographa","Mimas","pathogenOf"
"2092","Autographa","Mythimna","pathogenOf"
"2093","Autographa","Noctua","pathogenOf"
"2094","Autographa","Opisthograptis","pathogenOf"
"2095","Autographa","Ourapteryx","pathogenOf"
"2096","Autographa","Phlogophora","pathogenOf"
"2097","Autographa","Plutella","pathogenOf"
"2098","Autographa","Xanthorhoe","pathogenOf"
"2099","Autographa","Xestia","pathogenOf"
"2100","Badister","Bembidion","preysOn"
"2101","Badister","Bledius","preysOn"
"2102","Badister","Carpelimus","preysOn"
"2103","Badister","Carpelimus","preyedUponBy"
"2104","Badister","Cercyon","preysOn"
"2105","Badister","Helophorus","preysOn"
"2106","Badister","Philonthus","preyedUponBy"
"2107","Bembidion","Carpelimus","preysOn"
"2108","Bembidion","Carpelimus","preyedUponBy"
"2109","Bembidion","Cercyon","preysOn"
"2110","Bembidion","Helophorus","preysOn"
"2111","Bembidion","Philonthus","preyedUponBy"
"2112","Bledius","Harpalus","preyedUponBy"
"2113","Bledius","Harpalus","ecologicallyRelatedTo"
"2114","Bledius","Ophonus","ecologicallyRelatedTo"
"2115","Bledius","Philonthus","preyedUponBy"
"2116","Borkhausenia","Lyonetia","hostOf"
"2117","Borkhausenia","Stigmella","hostOf"
"2118","Cantharis","Carpelimus","preysOn"
"2119","Cantharis","Carpelimus","preyedUponBy"
"2120","Cantharis","Meligethes","preysOn"
"2121","Cantharis","Philonthus","preyedUponBy"
"2122","Carpelimus","Cercyon","eatenBy"
"2123","Carpelimus","Cercyon","preysOn"
"2124","Carpelimus","Helophorus","preysOn"
"2125","Carpelimus","Helophorus","preyedUponBy"
"2126","Carpelimus","Philonthus","preyedUponBy"
"2127","Carpelimus","Trechus","preysOn"
"2128","Carpelimus","Trechus","preyedUponBy"
"2129","Cercyon","Harpalus","ecologicallyRelatedTo"
"2130","Cercyon","Helophorus","preyedUponBy"
"2131","Cercyon","Ophonus","ecologicallyRelatedTo"
"2132","Cercyon","Philonthus","eatenBy"
"2133","Cercyon","Philonthus","preyedUponBy"
"2134","Cercyon","Philonthus","interactsWith"
"2135","Cercyon","Trechus","preyedUponBy"
"2136","Crassa","Idaea","hasHost"
"2137","Crassa","Stenolechia","eats"
"2138","Curculio","Harpalus","preyedUponBy"
"2139","Curculio","Harpalus","ecologicallyRelatedTo"
"2140","Curculio","Ophonus","ecologicallyRelatedTo"
"2141","Cydia","Mamestra","hasPathogen"
"2142","Cydia","Rhyacionia","pathogenOf"
"2143","Dermestes","Harpalus","preyedUponBy"
"2144","Dermestes","Harpalus","ecologicallyRelatedTo"
"2145","Dermestes","Ophonus","ecologicallyRelatedTo"
"2146","Dermestes","Philonthus","preyedUponBy"
"2147","Enochrus","Hydrobius","eatenBy"
"2148","Enochrus","Hydrobius","preyedUponBy"
"2149","Evergestis","Mamestra","hasPathogen"
"2150","Harpalus","Malthodes","preysOn"
"2151","Harpalus","Ophonus","preysOn"
"2152","Harpalus","Ophonus","ecologicallyRelatedTo"
"2153","Harpalus","Philonthus","preyedUponBy"
"2154","Harpalus","Trechus","preysOn"
"2155","Helophorus","Hydrobius","eatenBy"
"2156","Helophorus","Philonthus","preyedUponBy"
"2157","Idaea","Mamestra","hasPathogen"
"2158","Ilybius","Rhantus","eatenBy"
"2159","Lacanobia","Mamestra","hasPathogen"
"2160","Malthodes","Rhagonycha","preyedUponBy"
"2161","Malthodes","Trechus","preyedUponBy"
"2162","Mamestra","Melanchra","pathogenOf"
"2163","Mamestra","Mimas","pathogenOf"
"2164","Mamestra","Mythimna","pathogenOf"
"2165","Mamestra","Noctua","pathogenOf"
"2166","Mamestra","Ochropleura","pathogenOf"
"2167","Mamestra","Opisthograptis","pathogenOf"
"2168","Mamestra","Orthosia","pathogenOf"
"2169","Mamestra","Phlogophora","pathogenOf"
"2170","Mamestra","Plutella","pathogenOf"
"2171","Mamestra","Udea","pathogenOf"
"2172","Mamestra","Xestia","pathogenOf"
"2173","Mamestra","Yponomeuta","pathogenOf"
"2174","Melanchra","Xestia","pathogenOf"
"2175","Meligethes","Trechus","preyedUponBy"
"2176","Ophonus","Philonthus","preyedUponBy"
"2177","Philonthus","Trechus","preysOn"
"2178","Scoparia","Tortrix","hostOf"
"2179","Scoparia","Tortrix","eatenBy"
"2180","Scoparia","Yponomeuta","interactsWith"
"2181","Tortrix","Zeiraphera","hostOf"
"2182","Coccinella","Cycloneda","interactsWith"
"2183","Coccinella","Hippodamia","interactsWith"
"2184","Blarina","Sorex","interactsWith"
"2185","Blarina","Sorex","eats"
"2186","Clethrionomys","Sorex","interactsWith"
"2187","Peromyscus","Sorex","interactsWith"
"2188","Peromyscus","Tamias","interactsWith"
"2189","Peromyscus","Tamias","preyedUponBy"
"2190","Sorex","Tamias","interactsWith"
"2191","Blarina","Microtus","interactsWith"
"2192","Blarina","Reithrodontomys","interactsWith"
"2193","Blarina","Reithrodontomys","eats"
"2194","Neotoma","Peromyscus","interactsWith"
"2195","Melanoplus","Schistocerca","pathogenOf"
"2196","Cnemidophorus","Uta","preysOn"
"2197","Cnemidophorus","Uta","interactsWith"
"2198","Acris","Coluber","preyedUponBy"
"2199","Acris","Thamnophis","eatenBy"
"2200","Acris","Thamnophis","preyedUponBy"
"2201","Acris","Thamnophis","interactsWith"
"2202","Coluber","Diadophis","eats"
"2203","Coluber","Diadophis","preysOn"
"2204","Coluber","Diadophis","interactsWith"
"2205","Coluber","Tantilla","preysOn"
"2206","Coluber","Thamnophis","preysOn"
"2207","Coluber","Thamnophis","eats"
"2208","Coluber","Thamnophis","preyedUponBy"
"2209","Diadophis","Tantilla","eats"
"2210","Diadophis","Tantilla","preysOn"
"2211","Diadophis","Thamnophis","preysOn"
"2212","Chaetodipus","Dipodomys","interactsWith"
"2213","Dipodomys","Onychomys","hasHost"
"2214","Dipodomys","Onychomys","interactsWith"
"2215","Dipodomys","Spermophilus","interactsWith"
"2216","Abrocoma","Octodon","interactsWith"
"2217","Agelaius","Poecile","interactsWith"
"2218","Buteo","Poecile","eats"
"2219","Cardinalis","Poecile","interactsWith"
"2220","Carduelis","Poecile","interactsWith"
"2221","Corvus","Poecile","eats"
"2222","Melanerpes","Poecile","interactsWith"
"2223","Passerina","Poecile","interactsWith"
"2224","Picoides","Poecile","eats"
"2225","Picoides","Poecile","interactsWith"
"2226","Poecile","Sitta","interactsWith"
"2227","Poecile","Spizella","interactsWith"
"2228","Poecile","Troglodytes","interactsWith"
"2229","Bouteloua","Euphorbia","interactsWith"
"2230","Carduelis","Emberiza","interactsWith"
"2231","Carduelis","Fringilla","interactsWith"
"2232","Carduelis","Prunella","eats"
"2233","Emberiza","Sturnus","eatenBy"
"2234","Erithacus","Parus","interactsWith"
"2235","Erithacus","Sylvia","interactsWith"
"2236","Erithacus","Turdus","eatenBy"
"2237","Fringilla","Prunella","eats"
"2238","Prunella","Turdus","eatenBy"
"2239","Sturnus","Sylvia","eats"
"2240","Sylvia","Turdus","eatenBy"
"2241","Aristida","Larrea","interactsWith"
"2242","Gutierrezia","Larrea","interactsWith"
"2243","Gutierrezia","Scleropogon","adjacentTo"
"2244","Hoffmannseggia","Larrea","interactsWith"
"2245","Hoffmannseggia","Solanum","interactsWith"
"2246","Larrea","Opuntia","interactsWith"
"2247","Larrea","Opuntia","adjacentTo"
"2248","Larrea","Solanum","interactsWith"
"2249","Acacia","Alphitonia","interactsWith"
"2250","Acacia","Bobea","interactsWith"
"2251","Acacia","Elaeocarpus","interactsWith"
"2252","Acacia","Grevillea","interactsWith"
"2253","Acacia","Melicope","interactsWith"
"2254","Acacia","Melicope","adjacentTo"
"2255","Acacia","Myrsine","interactsWith"
"2256","Acacia","Pittosporum","adjacentTo"
"2257","Acacia","Polyscias","interactsWith"
"2258","Acacia","Polyscias","adjacentTo"
"2259","Acacia","Prunus","hasHost"
"2260","Acmena","Ficus","hostOf"
"2261","Aglaia","Geissois","eats"
"2262","Aleurites","Streblus","adjacentTo"
"2263","Alphitonia","Ficus","adjacentTo"
"2264","Alphitonia","Melicope","adjacentTo"
"2265","Alphitonia","Pittosporum","adjacentTo"
"2266","Diospyros","Pittosporum","adjacentTo"
"2267","Dysoxylum","Ficus","adjacentTo"
"2268","Elaeocarpus","Prunus","interactsWith"
"2269","Elaeocarpus","Prunus","eats"
"2270","Ficus","Pouteria","adjacentTo"
"2271","Ficus","Prunus","interactsWith"
"2272","Ficus","Syzygium","hasHost"
"2273","Grevillea","Litsea","interactsWith"
"2274","Myrsine","Pittosporum","interactsWith"
"2275","Pittosporum","Podocarpus","hasHost"
"2276","Pittosporum","Podocarpus","interactsWith"
"2277","Toona","Zanthoxylum","interactsWith"
"2278","Dipodomys","Peromyscus","interactsWith"
"2279","Dipodomys","Peromyscus","hasHost"
"2280","Dipodomys","Peromyscus","parasiteOf"
"2281","Onychomys","Peromyscus","eats"
"2282","Junco","Poecile","interactsWith"
"2283","Dipodomys","Neotoma","interactsWith"
"2284","Dipodomys","Neotoma","hasHost"
"2285","Dipodomys","Perognathus","interactsWith"
"2286","Dipodomys","Perognathus","hasHost"
"2287","Dipodomys","Reithrodontomys","interactsWith"
"2288","Dipodomys","Reithrodontomys","hasHost"
"2289","Neotoma","Perognathus","interactsWith"
"2290","Neotoma","Perognathus","hasHost"
"2291","Neotoma","Perognathus","parasiteOf"
"2292","Onychomys","Perognathus","eats"
"2293","Agonum","Aleocharinae","preysOn"
"2294","Agonum","Carabidae","preysOn"
"2295","Agonum","Carabidae","preyedUponBy"
"2296","Agonum","Carabus","preyedUponBy"
"2297","Agonum","Cholevinae","preysOn"
"2298","Agonum","Chrysomelidae","preysOn"
"2299","Agonum","Coleoptera","hostOf"
"2300","Agonum","Coleoptera","preyedUponBy"
"2301","Agonum","Coleoptera","preysOn"
"2302","Agonum","Curculionidae","preysOn"
"2303","Agonum","Drusilla","preysOn"
"2304","Agonum","Leiodinae","preysOn"
"2305","Agonum","Philonthus","preyedUponBy"
"2306","Agonum","Pterostichus","preyedUponBy"
"2307","Agonum","Pterostichus","preysOn"
"2308","Agonum","Sphaeridiinae","preysOn"
"2309","Agonum","Staphylinidae","preyedUponBy"
"2310","Agonum","Staphylinidae","preysOn"
"2311","Aleochara","Aleocharinae","interactsWith"
"2312","Aleochara","Aleocharinae","eatenBy"
"2313","Aleochara","Aleocharinae","preyedUponBy"
"2314","Aleochara","Anotylus","eats"
"2315","Aleochara","Anotylus","preysOn"
"2316","Aleochara","Anotylus","interactsWith"
"2317","Aleochara","Anotylus","preyedUponBy"
"2318","Aleochara","Brachinus","preyedUponBy"
"2319","Aleochara","Carabidae","preyedUponBy"
"2320","Aleochara","Carabus","preyedUponBy"
"2321","Aleochara","Coleoptera","eats"
"2322","Aleochara","Coleoptera","preysOn"
"2323","Aleochara","Coleoptera","interactsWith"
"2324","Aleochara","Coleoptera","preyedUponBy"
"2325","Aleochara","Coleoptera","eatenBy"
"2326","Aleochara","Drusilla","eatenBy"
"2327","Aleochara","Philonthus","preyedUponBy"
"2328","Aleochara","Platydracus","preyedUponBy"
"2329","Aleochara","Pterostichus","preyedUponBy"
"2330","Aleochara","Sphaeridiinae","eats"
"2331","Aleochara","Sphaeridiinae","preysOn"
"2332","Aleochara","Sphaeridiinae","interactsWith"
"2333","Aleochara","Staphylinidae","eats"
"2334","Aleochara","Staphylinidae","preysOn"
"2335","Aleochara","Staphylinidae","interactsWith"
"2336","Aleochara","Staphylinidae","preyedUponBy"
"2337","Aleochara","Staphylinidae","eatenBy"
"2338","Aleochara","Synuchus","preyedUponBy"
"2339","Aleochara","Tachinus","preyedUponBy"
"2340","Aleocharinae","Anotylus","eats"
"2341","Aleocharinae","Anotylus","preyedUponBy"
"2342","Aleocharinae","Anotylus","interactsWith"
"2343","Aleocharinae","Anotylus","preysOn"
"2344","Aleocharinae","Brachinus","preyedUponBy"
"2345","Aleocharinae","Carabidae","preysOn"
"2346","Aleocharinae","Carabidae","preyedUponBy"
"2347","Aleocharinae","Carabidae","eats"
"2348","Aleocharinae","Carabidae","ecologicallyRelatedTo"
"2349","Aleocharinae","Carabus","preyedUponBy"
"2350","Aleocharinae","Cholevinae","eats"
"2351","Aleocharinae","Cholevinae","preysOn"
"2352","Aleocharinae","Chrysomelidae","eats"
"2353","Aleocharinae","Chrysomelidae","preysOn"
"2354","Aleocharinae","Coleoptera","preysOn"
"2355","Aleocharinae","Coleoptera","preyedUponBy"
"2356","Aleocharinae","Coleoptera","interactsWith"
"2357","Aleocharinae","Coleoptera","hostOf"
"2358","Aleocharinae","Coleoptera","visitedBy"
"2359","Aleocharinae","Coleoptera","eats"
"2360","Aleocharinae","Coleoptera","eatenBy"
"2361","Aleocharinae","Coleoptera","ecologicallyRelatedTo"
"2362","Aleocharinae","Curculionidae","preysOn"
"2363","Aleocharinae","Curculionidae","eats"
"2364","Aleocharinae","Curculionidae","interactsWith"
"2365","Aleocharinae","Drusilla","eatenBy"
"2366","Aleocharinae","Drusilla","interactsWith"
"2367","Aleocharinae","Leiodinae","eats"
"2368","Aleocharinae","Leiodinae","preysOn"
"2369","Aleocharinae","Leistus","preyedUponBy"
"2370","Aleocharinae","Philonthus","preyedUponBy"
"2371","Aleocharinae","Philonthus","eatenBy"
"2372","Aleocharinae","Platydracus","preyedUponBy"
"2373","Aleocharinae","Pselaphinae","preysOn"
"2374","Aleocharinae","Pterostichus","preysOn"
"2375","Aleocharinae","Pterostichus","preyedUponBy"
"2376","Aleocharinae","Scolytidae","preysOn"
"2377","Aleocharinae","Scydmaenidae","preysOn"
"2378","Aleocharinae","Sphaeridiinae","interactsWith"
"2379","Aleocharinae","Sphaeridiinae","eats"
"2380","Aleocharinae","Sphaeridiinae","preysOn"
"2381","Aleocharinae","Sphaeridiinae","eatenBy"
"2382","Aleocharinae","Sphaeridiinae","preyedUponBy"
"2383","Aleocharinae","Staphylinidae","preysOn"
"2384","Aleocharinae","Staphylinidae","preyedUponBy"
"2385","Aleocharinae","Staphylinidae","interactsWith"
"2386","Aleocharinae","Staphylinidae","eats"
"2387","Aleocharinae","Staphylinidae","eatenBy"
"2388","Aleocharinae","Synuchus","preyedUponBy"
"2389","Aleocharinae","Tachinus","preyedUponBy"
"2390","Anotylus","Brachinus","preyedUponBy"
"2391","Anotylus","Carabidae","preyedUponBy"
"2392","Anotylus","Carabidae","preysOn"
"2393","Anotylus","Carabus","preyedUponBy"
"2394","Anotylus","Cholevinae","preysOn"
"2395","Anotylus","Chrysomelidae","preysOn"
"2396","Anotylus","Coleoptera","preysOn"
"2397","Anotylus","Coleoptera","preyedUponBy"
"2398","Anotylus","Coleoptera","interactsWith"
"2399","Anotylus","Coleoptera","eatenBy"
"2400","Anotylus","Curculionidae","preysOn"
"2401","Anotylus","Drusilla","eatenBy"
"2402","Anotylus","Leiodinae","preysOn"
"2403","Anotylus","Leistus","preyedUponBy"
"2404","Anotylus","Platydracus","preyedUponBy"
"2405","Anotylus","Pterostichus","preyedUponBy"
"2406","Anotylus","Sphaeridiinae","eatenBy"
"2407","Anotylus","Sphaeridiinae","preyedUponBy"
"2408","Anotylus","Sphaeridiinae","preysOn"
"2409","Anotylus","Staphylinidae","preysOn"
"2410","Anotylus","Staphylinidae","preyedUponBy"
"2411","Anotylus","Staphylinidae","interactsWith"
"2412","Anotylus","Staphylinidae","eatenBy"
"2413","Anotylus","Synuchus","preyedUponBy"
"2414","Anotylus","Tachinus","preyedUponBy"
"2415","Brachinus","Carabidae","preysOn"
"2416","Brachinus","Carabidae","preyedUponBy"
"2417","Brachinus","Carabus","preyedUponBy"
"2418","Brachinus","Cholevinae","preysOn"
"2419","Brachinus","Chrysomelidae","preysOn"
"2420","Brachinus","Coleoptera","preysOn"
"2421","Brachinus","Coleoptera","preyedUponBy"
"2422","Brachinus","Curculionidae","preysOn"
"2423","Brachinus","Leiodinae","preysOn"
"2424","Brachinus","Philonthus","preyedUponBy"
"2425","Brachinus","Platydracus","preyedUponBy"
"2426","Brachinus","Sphaeridiinae","preysOn"
"2427","Brachinus","Staphylinidae","preysOn"
"2428","Brachinus","Staphylinidae","preyedUponBy"
"2429","Carabidae","Carabus","preyedUponBy"
"2430","Carabidae","Carabus","interactsWith"
"2431","Carabidae","Carabus","eats"
"2432","Carabidae","Carabus","eatenBy"
"2433","Carabidae","Carabus","preysOn"
"2434","Carabidae","Cholevinae","preysOn"
"2435","Carabidae","Cholevinae","ecologicallyRelatedTo"
"2436","Carabidae","Chrysomelidae","interactsWith"
"2437","Carabidae","Chrysomelidae","preysOn"
"2438","Carabidae","Chrysomelidae","eatenBy"
"2439","Carabidae","Chrysomelidae","visitedBy"
"2440","Carabidae","Chrysomelidae","eats"
"2441","Carabidae","Chrysomelidae","ecologicallyRelatedTo"
"2442","Carabidae","Coleoptera","hasParasite"
"2443","Carabidae","Coleoptera","interactsWith"
"2444","Carabidae","Coleoptera","hostOf"
"2445","Carabidae","Coleoptera","eats"
"2446","Carabidae","Coleoptera","preysOn"
"2447","Carabidae","Coleoptera","preyedUponBy"
"2448","Carabidae","Coleoptera","eatenBy"
"2449","Carabidae","Curculionidae","eatenBy"
"2450","Carabidae","Curculionidae","preysOn"
"2451","Carabidae","Curculionidae","eats"
"2452","Carabidae","Curculionidae","interactsWith"
"2453","Carabidae","Curculionidae","ecologicallyRelatedTo"
"2454","Carabidae","Cychrus","preyedUponBy"
"2455","Carabidae","Cychrus","preysOn"
"2456","Carabidae","Drusilla","preysOn"
"2457","Carabidae","Drusilla","eatenBy"
"2458","Carabidae","Drusilla","ecologicallyRelatedTo"
"2459","Carabidae","Leiodinae","preysOn"
"2460","Carabidae","Leiodinae","ecologicallyRelatedTo"
"2461","Carabidae","Leistus","preysOn"
"2462","Carabidae","Leistus","interactsWith"
"2463","Carabidae","Leistus","preyedUponBy"
"2464","Carabidae","Philonthus","preysOn"
"2465","Carabidae","Philonthus","preyedUponBy"
"2466","Carabidae","Platydracus","preyedUponBy"
"2467","Carabidae","Platydracus","preysOn"
"2468","Carabidae","Pselaphinae","preysOn"
"2469","Carabidae","Pterostichus","preysOn"
"2470","Carabidae","Pterostichus","preyedUponBy"
"2471","Carabidae","Pterostichus","interactsWith"
"2472","Carabidae","Scolytidae","preysOn"
"2473","Carabidae","Scydmaenidae","preysOn"
"2474","Carabidae","Silpha","preysOn"
"2475","Carabidae","Silphini","preysOn"
"2476","Carabidae","Sphaeridiinae","preysOn"
"2477","Carabidae","Sphaeridiinae","ecologicallyRelatedTo"
"2478","Carabidae","Staphylinidae","preyedUponBy"
"2479","Carabidae","Staphylinidae","preysOn"
"2480","Carabidae","Staphylinidae","hasHost"
"2481","Carabidae","Staphylinidae","parasiteOf"
"2482","Carabidae","Staphylinidae","eatenBy"
"2483","Carabidae","Staphylinus","preyedUponBy"
"2484","Carabidae","Synuchus","preysOn"
"2485","Carabidae","Synuchus","preyedUponBy"
"2486","Carabidae","Tachinus","preyedUponBy"
"2487","Carabidae","Tachinus","preysOn"
"2488","Carabus","Cholevinae","preysOn"
"2489","Carabus","Chrysomelidae","preysOn"
"2490","Carabus","Coleoptera","preyedUponBy"
"2491","Carabus","Coleoptera","hostOf"
"2492","Carabus","Coleoptera","preysOn"
"2493","Carabus","Coleoptera","hasHost"
"2494","Carabus","Coleoptera","parasiteOf"
"2495","Carabus","Coleoptera","interactsWith"
"2496","Carabus","Coleoptera","eats"
"2497","Carabus","Coleoptera","eatenBy"
"2498","Carabus","Curculionidae","preysOn"
"2499","Carabus","Cychrus","preysOn"
"2500","Carabus","Drusilla","preysOn"
"2501","Carabus","Leiodinae","preysOn"
"2502","Carabus","Leistus","preysOn"
"2503","Carabus","Philonthus","preysOn"
"2504","Carabus","Platydracus","preysOn"
"2505","Carabus","Platydracus","preyedUponBy"
"2506","Carabus","Pterostichus","preysOn"
"2507","Carabus","Pterostichus","interactsWith"
"2508","Carabus","Pterostichus","preyedUponBy"
"2509","Carabus","Silpha","preysOn"
"2510","Carabus","Silphini","preysOn"
"2511","Carabus","Sphaeridiinae","preysOn"
"2512","Carabus","Staphylinidae","preysOn"
"2513","Carabus","Staphylinidae","hasHost"
"2514","Carabus","Staphylinidae","parasiteOf"
"2515","Carabus","Staphylinidae","eatenBy"
"2516","Carabus","Staphylinidae","preyedUponBy"
"2517","Carabus","Staphylinidae","interactsWith"
"2518","Carabus","Synuchus","preysOn"
"2519","Carabus","Tachinus","preysOn"
"2520","Cholevinae","Coleoptera","interactsWith"
"2521","Cholevinae","Coleoptera","preyedUponBy"
"2522","Cholevinae","Coleoptera","eatenBy"
"2523","Cholevinae","Coleoptera","ecologicallyRelatedTo"
"2524","Cholevinae","Drusilla","eatenBy"
"2525","Cholevinae","Leistus","preyedUponBy"
"2526","Cholevinae","Philonthus","preyedUponBy"
"2527","Cholevinae","Platydracus","preyedUponBy"
"2528","Cholevinae","Pterostichus","preyedUponBy"
"2529","Cholevinae","Staphylinidae","preyedUponBy"
"2530","Cholevinae","Staphylinidae","eatenBy"
"2531","Cholevinae","Synuchus","preyedUponBy"
"2532","Cholevinae","Tachinus","preyedUponBy"
"2533","Chrysomelidae","Coleoptera","interactsWith"
"2534","Chrysomelidae","Coleoptera","eats"
"2535","Chrysomelidae","Coleoptera","hostOf"
"2536","Chrysomelidae","Coleoptera","eatenBy"
"2537","Chrysomelidae","Coleoptera","preyedUponBy"
"2538","Chrysomelidae","Coleoptera","ecologicallyRelatedTo"
"2539","Chrysomelidae","Coleoptera","adjacentTo"
"2540","Chrysomelidae","Coleoptera","hasParasite"
"2541","Chrysomelidae","Coleoptera","flowersVisitedBy"
"2542","Chrysomelidae","Coleoptera","visitsFlowersOf"
"2543","Chrysomelidae","Coleoptera","visits"
"2544","Chrysomelidae","Curculionidae","eatenBy"
"2545","Chrysomelidae","Curculionidae","interactsWith"
"2546","Chrysomelidae","Curculionidae","preyedUponBy"
"2547","Chrysomelidae","Curculionidae","ecologicallyRelatedTo"
"2548","Chrysomelidae","Curculionidae","hasParasitoid"
"2549","Chrysomelidae","Drusilla","eatenBy"
"2550","Chrysomelidae","Philonthus","preyedUponBy"
"2551","Chrysomelidae","Platydracus","preyedUponBy"
"2552","Chrysomelidae","Pselaphinae","interactsWith"
"2553","Chrysomelidae","Pselaphinae","visitsFlowersOf"
"2554","Chrysomelidae","Pterostichus","preyedUponBy"
"2555","Chrysomelidae","Sphaeridiinae","eatenBy"
"2556","Chrysomelidae","Sphaeridiinae","preyedUponBy"
"2557","Chrysomelidae","Staphylinidae","preyedUponBy"
"2558","Chrysomelidae","Staphylinidae","interactsWith"
"2559","Chrysomelidae","Staphylinidae","visitsFlowersOf"
"2560","Chrysomelidae","Staphylinidae","eatenBy"
"2561","Chrysomelidae","Staphylinidae","visits"
"2562","Chrysomelidae","Staphylinidae","preysOn"
"2563","Chrysomelidae","Synuchus","preyedUponBy"
"2564","Chrysomelidae","Tachinus","preyedUponBy"
"2565","Coleoptera","Curculionidae","hasHost"
"2566","Coleoptera","Curculionidae","eats"
"2567","Coleoptera","Curculionidae","preysOn"
"2568","Coleoptera","Curculionidae","interactsWith"
"2569","Coleoptera","Curculionidae","eatenBy"
"2570","Coleoptera","Curculionidae","preyedUponBy"
"2571","Coleoptera","Curculionidae","coOccursWith"
"2572","Coleoptera","Curculionidae","hostOf"
"2573","Coleoptera","Curculionidae","hasParasite"
"2574","Coleoptera","Curculionidae","visitedBy"
"2575","Coleoptera","Curculionidae","pathogenOf"
"2576","Coleoptera","Curculionidae","adjacentTo"
